Unnamed: 0,video_id,channel_name,video_title
7818,6BaECAbapRg,HowStuffWorks,How Clutches Work
5344,7p_LVfhqY3o,KETV,Omaha mom upset with 'inappropriate' book her daughter brought home from school library
13121,3i3QU3R4JLo,FOX10Phoenix,Ukraine latest: Putin puts Russia's nuclear deterrent forces on alert
10924,_RLFiyID4SA,WSB-Atlanta,Woman says dancing doctor left her disfigured while making music video during surgery | WSB-TV
15204,Q8xgH8VoObM,incMagazine,3 Steps to Making Your Mornings More Productive | Inc.
9467,FRh2iuhHGAE,Militarycom,How To: Map Basics
6223,9QW8p1bHV28,ABC15Arizona,Community works to recover Mesa staples after severe storm
128,E1GIj9EL1uc,KTVUFOX2SanFrancisco,Little girl owns stage at preschool graduation
10673,g3uTSYoA3M4,HawaiiNewsNow,"In speech marking one month since Lahaina disaster, governor says number of missing stands at 66"
14549,2rFCA3zWEkw,WCVB-Boston,Mass. lobster diver swallowed by humpback whale off Cape Cod coast
6121,pOqvGfDNsuU,WDIV-ClickOnDetroit,"Detroit brothers go on shooting spree to retaliate for embarrassing social media post, feds say"
11859,0HSbEpQgBVk,MentalFloss,30 More Life Hacks Debunked Pt. 3 - mental_floss on YouTube - List Show (245)
2252,RXoWNe_HAak,VoiceofAmerica,Guards at India-Pakistan Border Perform Independence Day Ceremony
2262,94BedNRzDSM,VoiceofAmerica,"Dutch Athlete Runs 2,500 Kilometers to Support Ukraineâs War Effort | VOANews"
2511,gbngnoxVNnI,BuffaloNews,âItâs a horrible crimeâ: Targeted shooting in University District
8446,LS4ROsPn63s,FOX5NewYork,NYPD preparing for UN General Assembly
10819,VF2gM6BRQz0,WGNNews,"Shootings over violent weekend leave more than 60 wounded, 9 dead including 3-year-old"
6886,FbsKUty8DV8,AtlasObscura,Runway Numbers | Everything Decoded | Atlas Obscura
9789,--TrKPVIaDQ,WFSB-Hartford,Possible Eucharistic miracle at St. Thomas Church in Thomaston
9444,BEh-pawa89M,Militarycom,Five Things You Donât Know: Snipers
990,XwyQJMN0BE4,ForeignPolicy,Christoph Heusgen on why he believes Russia and Ukraine face a protracted war | Foreign Policy Live
14554,ChsXsaJd8yA,WCVB-Boston,5 Investigates : Highest-paid city employee earns $211K working on average half days
2790,zgLdU5l9gZ0,KnowYourMeme,Mark Zuckerberg is a Jiu-Jitsu Master?
4737,AkoxzNVqblM,WSOCTV9-Charlotte,Investigation into GM transmission issues continues | WSOC
11753,eoPCF2xjB6w,FOX13TampaBay,Florida woman comes face-to-face with alligator in kitchen
15314,ULBmV61cNt0,PRNewswire,SXSW 2012 Day 1 TnT Recap
993,98wD8z_zTpk,ForeignPolicy,Why Iraqâs Economy Never Recovered From the US Invasion | Ones and Tooze Ep. 78 | An FP Podcast
8175,V64TqE7AET8,FOX35Orlando,"Shooter still at large after 4 teens shot, Florida police say"
6380,YPE01YqR0ac,WBNS10TV,Trump buys McDonalds for first responders during visit to Ohio train derailment site
15078,KuX4yYtEFeo,ABC7NY,Woman attacked from behind with own cane in NYC
5990,k55c4HctGq0,WXYZ-Detroit,Detroit mom gets 3-15 years in prison for drunk driving crash that killed 3-year-old son
2522,dP483bs7b6k,BuffaloNews,Ed tries the Zay Jones Challenge
6528,YwRGFkR1_xA,FOX2Detroit,Murder for hire plot led to woman being shot at in front of her home: police
14949,oQO1t01htHI,Tennessean,Randy Travis sings 'Amazing Grace' at George Jones' funeral
14288,-tfBLY0Ogtg,WKYC-Cleveland,WARNING | Graphic content: Canton police release body camera footage of deadly shooting
14306,Tg7NujR3zO0,WKYC-Cleveland,"Indiana house explosion captured on camera, 3 dead and 39 homes damaged"
2787,oJaasttORag,KnowYourMeme,LOTR Gollum Game Devs Apologize For Bad Game | Gollum Has Won The Argument
15329,nnzfeTU8k0M,PRNewswire,The Shift In the Media Landscape and Its Impact on PR
3119,qEAOICgDYhY,Fox32Chicago,COVID-19 patient shows 'improvement' after receiving ivermectin following legal battle with hospital
9457,PKRbqCG5B30,Militarycom,10 Hilarious Military Pranks
5748,mD4lIhLGbdA,SunSentinel,9/11 Attacks Hit Close to Home in South Florida
2263,_dBnqZFBttc,VoiceofAmerica,Child Marriage Around the World: Bangladesh â Mahi
11259,5RU0cXlWqOU,DesMoinesRegister,Full interview: Ben Carson meets with Register editorial board
2500,DSDjw42ylP8,BuffaloNews,"Speedway ""regrets"" employees false accusation that led to arrest of Black man"
7329,kI4G2oaj0l4,KSAT12Texas,Texas Eats - Dirt Road Cookers - San Antonio
625,YxLLcgdROvA,AudacyMusic,"From their CMA performance with Halsey, Lady Antebellum perform 'What If I Never Get Over You'"
3508,GJiQxdbw17o,9NEWS,"Denver Gazette forecast for Saturday, Sept. 16"
9448,_twdecTuz7I,Militarycom,10 Grenade Fails
10548,SZx70qnbVAE,WFMZ-Allentown,Emmaus High School floods during heavy rains
8793,k3f6ATnK7mA,WYFF-Greenville,"Ellen Degeneres surprises Upstate mom, girls"
11366,KJp9y1-schc,LibraryofCongress,Civil Rights History Project: Bill Russell
6107,qA1jC61t_wU,WDIV-ClickOnDetroit,"Local 4 News at Noon -- Sept. 18, 2023"
8173,oV71TZwO_lw,FOX35Orlando,2 shark bites in 24 hours at Florida beaches
4968,kkBq_Nsri0g,FOX5Atlanta,New England braces for Hurricane Lee | FOX 5 News
1591,rstVlHCaDr8,CountryLiving,Mariska Hargitay Speaking of the Car Crash That Changed Her Life | Country Living
10668,vWr1Mooco04,HawaiiNewsNow,"With ERs on Oahu packed, ambulances are stacking up outside rather than responding to 911 calls"
7294,Q6viyqGyKFA,Ballotpedia,Donor Disclosure in 2022
12638,3Gj15QR1nAk,MadisonNews,Girl Hurt In Wisconsin Dells Thrill Ride Accident
12262,CNamTwYd8NA,NEWS9OklahomaCity,2 In Custody After Car Chase Through Oklahoma City
10422,6Y2DNy7W2lA,CBSPhilly,Young Man's Brutalized Body Found In South Philadelphia
8445,Lub1MvPT9jA,FOX5NewYork,United Auto Workers union on strike: What to know
368,73Pp4dU2MGE,MLiveMediaGroup,Cannabis Industry Insights Presented by Select
6111,2amIYk5mGNw,WDIV-ClickOnDetroit,"Local 4 News at 11 -- Sept. 16, 2023"
1496,ZCk7Y0_F_eI,Pew,Being Muslim in the U.S.
11264,KccWeQ__m0c,DesMoinesRegister,"'It's the worst addiction,' says meth user"
9055,1XpPPoqPnFA,ABC7Chicago,Friday Flyover: Mother McAuley formation 3
382,vIeImmwGVyk,MLiveMediaGroup,"Women's Summit 2023, Working in a Male Dominated Field"
2384,Fi5m5YzFzDQ,ThePost-Standard,"Maryam The Mosque of Jesus, son of Mary"
14819,WD2Epo4lDUs,KSDKNewsMO,Lincoln Project releases attack ad on Sen. Josh Hawley
7317,1jDyHevzwWw,KSAT12Texas,Man set to die by execution in 24 hours shares final thoughts
631,ZKPm4rCI7gU,AudacyMusic,NewJeans: Lollapalooza 2023
6227,vQ97F6UAqC0,ABC15Arizona,Part 2: 'A failure of the system': Kids told DCS and police about prior 'YouTube Mom' abuse
2638,sUAmRqhQp0A,FOX4Dallas-FortWorth,Tax Collector threatens couple to pay previous homeowner's property tax (w/Ron Wright COVID update)
6375,jv6KWq9Bxwk,WBNS10TV,2022-2023 report cards released for Ohio school districts
4028,c6lUkAdwnBM,News4JAX,St. Augustine stays undefeated with 44-6 win over Menendez
11998,x-387NMCR6w,Biography,Edgar Allan Poe - Writer | Mini Bio | BIO
7338,vxQw2Tdq3qE,KSAT12Texas,'You killed my mother': The murder of Andreen McDonald
13860,IRUa9k4dddY,WHIO,Watch a 3D printer in action
3783,e8rCxGvZxrg,WashingtonTopNews,Large cat roaming U. of Maryland caught on tape
13877,sOZ5S9DgonA,WHIO,Richmond Police Officer shot in line of duty will be taken off life support | WHIO-TV
484,qzD9ldLoc3c,ArsTechnica,How Thief's Stealth System Almost Didn't Work | War Stories | Ars Technica
2632,Gd0VfEG92LQ,FOX4Dallas-FortWorth,Mansfield Marine and firefighter takes down armed robber
12002,LeE9wuthMs0,Biography,Queen Noor: The Light of Hussein | Full Documentary | Biography
1375,4uP736X8SMs,HarvardBusinessReview,The Five T's of Great Coaches - Part 1: Itâs Not (Only) About Winning
14697,S7o8ghfTEA4,CincinnatiEnquirer,It's Star Wars Day! Here are some very Cincinnati examples to put numbers from the movies in context
10934,J2VCL0EZQQE,WSB-Atlanta,This man says squatters took over his home â he got arrested when he called the police on them
2124,yoCEV_QvQf4,WGAL-Lancaster,Before you use heat tape - watch this video
5507,LR8fQiskYII,BigThink,Larry Wall: 5 Programming Languages Everyone Should Know | Big Think
10554,mvMEeJhTtPQ,WFMZ-Allentown,NASA says be prepared for the sun to disrupt our technology in a few years
1846,PaTZb6WYUeU,Gallup,How to Find your Username in Gallup Access
12512,pm6Eo9qiUIY,Investopedia,Investopedia Video: Contribution Margin
10396,3F6GsMESbDc,CBSPhilly,Teenager Saves Father Having Seizure In Pool
2378,fhotde8MqsE,ThePost-Standard,Covid-19 vaccines: Moderna vs. Pfizer vs. Johnson & Johnson comparison
11770,jKRKbwsnlrw,FOX13TampaBay,Good Samaritans help Tampa police officer fight off suspect
6368,cvkaxwTorzY,WBNS10TV,Florida police officer drives off after being pulled over for speeding by sheriff's deputy
6222,iH24qxcxqks,ABC15Arizona,New tool to fight electric vehicle fires comes to the Valley
9330,FTEGsTqzGi4,WCPO-Cincinnati,Chaos erupts as judge executes 6-month sentence for former judge Tracie Hunter
8452,6r7pS2blDrk,FOX5NewYork,Tekashi 6ix9ine Tells All - [STREET SOLDIERS]
7842,4DpyUCB_QSI,HowStuffWorks,5 Real Life Haunted Houses | What the Stuff?!
3779,BQDi_hJ6vqI,WashingtonTopNews,"1 year later, Commanders president Jason Wright explains âemotional journeyâ to team rebrand"
14287,9uoPdENq68Y,WKYC-Cleveland,How to make your own face mask without a sewing machine
3101,S9AB05cvSW8,Fox32Chicago,"Shocking video captures shootout between Chicago police, gunman in West Englewood"
10185,znmw5sF4v4I,News5Cleveland,Search for the next Akron Police chief to get underway shortly
12754,BzIZPYayKEg,WISN12News,High School Student Accused Of Torturing Girlfriend
5488,znwUCNrjpD4,BigThink,How to enter âflow stateâ on command | Steven Kotler for Big Think
7606,VKsZJg1Q0xg,ABC7LA,Sucker-punch at OC youth basketball game leaves girl with concussion | ABC7
15308,ZElOB1OSe3k,PRNewswire,Drive Results with Multimedia News Releases
12633,4GWx4lvyGI0,MadisonNews,Attorneys discuss second season of 'Making a Murder'
7609,FPPymT9TN7o,ABC7LA,Security guard caught on video shooting woman in leg outside LA synagogue | ABC7
15077,DBmJEmb0yH8,ABC7NY,Teen girl killed after car slams into parked UPS truck in Queens
5486,eqX38J9ya1I,BigThink,Good sex explained in 9 minutes | Dr. Emily Nagoski
4854,D73Yx1DgtYg,WMUR-TV,Soldiers Return To Tearful Reunions
2633,Jajxv4IuWZ0,FOX4Dallas-FortWorth,Targeted HS Football Player Attacked And Choked By Opponent.
1844,Uo8NC__8_Ug,Gallup,How to Make a Purchase from the Gallup Store
766,gVUlbpZS0Rc,CNET,The world's first 3D-printed community is officially under construction
2505,tTpwPsGiN-k,BuffaloNews,Video released of city lockup attendant beating handcuffed man in 2016
15323,bES8M4t2HrA,PRNewswire,PR Newswire and the Hispanic Market
4015,84q2Dascfxo,News4JAX,"Full video: Carjacker crashes into Florida troopers, deputies during high-speed chase"
8169,XEjaP3d51TQ,FOX35Orlando,"Florida girl, 12, played dead after father allegedly attacked her with knife"
1606,iF_-_EIib_A,CountryLiving,The Cast of âHarry Potterâ: Then and Now | Country Living
5854,2aK8dAPEnF8,WSAZ,WSAZ Investigates | New Details in WVSP Casino Case
2256,MESQVaTa2rU,VoiceofAmerica,Hong Kong Trying to Woo Back Mainland Chinese Tourists | VOANews
369,jwgW1SVPIjA,MLiveMediaGroup,Finding Your Target Audience
10667,FPM7PlqzFGo,HawaiiNewsNow,Search and recovery efforts continue in devastating Maui wildfires that left at least 36 dead
2127,SopqbKMMkwQ,WGAL-Lancaster,Snow shoveling dispute in northeastern Pa. ends with three people dead
6378,jdRqXpoRZL4,WBNS10TV,"Mother of Ma'Khia Bryant, 16-year-old fatally shot by Columbus police, wants answers"
14960,ZkvFZQLUHaQ,Tennessean,Meet 2023 Nashville Mayoral Candidate Heidi Campbell | Tennessean
7456,vmp5Zui6Yw0,Benzinga,"Dan Zanger, Founder of Chartpattern.com - #PreMarket Prep for July 8, 2014"
5213,WReh8RMAKvs,KHOU11Houston,"Man killed, woman injured in shootout in Spring area apartment with young children in the home: HCSO"
6108,JYfpVuk8j9E,WDIV-ClickOnDetroit,What's In That Garage: Kevinâs âBig Fin Babyâ
2789,xkTwM7B2YqM,KnowYourMeme,"Ukrainian Mukbang Duo, Sushi Monsters Blow Up On TikTok"
2801,DU9HqfNBdIk,KnowYourMeme,Know Your Meme: Pepper Spray Cop
1598,bChui3dtS2U,CountryLiving,Chris and Morgane Stapletonâs Sweet Love Story | Country Living
9047,EKcz3uVxNMY,ABC7Chicago,Police tackle stolen ambulance driver on highway after 70-mile chase | ABC7 Chicago
9579,plR3rV0W4f8,KSLNews,Backhoe Smashes Into Layton Bridge Under Construction
6011,HV_F3dZlTt4,WXYZ-Detroit,Marine surprises family just in time for Christmas
7012,DOXAr77bEq4,C-SPAN,President Biden Remarks on Trilateral Summit
4016,aRuvymSX6wU,News4JAX,Kimberly Kessler sentenced to life in prison
3246,Bg82s7R6q2g,Denver7,Seven finalists announced for Colorado Teacher of the Year
14070,z81q5no53dE,WKMGNews6ClickOrlando,Woman seeking justice in her 1990 rape learns evidence is missing
5995,s8OZaqErGFY,WXYZ-Detroit,2023 NAIAS Red Carpet Charity Preview Part 5
11496,Fz8_d7c480g,KCRA3,What to know about the Walk to Defeat ALS in Elk Grove
4511,2UweYXxCOSg,KPRC2Click2Houston,"Boy delivers baby brother, saves mother's life"
7341,ujV-b9CTybI,KSAT12Texas,Local Army sniper shares thoughts on Chris Kyle legacy
8950,EL6dmQl4dyA,WANE15News,Fight breaks out at Indiana town board meeting
12613,qICdR140Ef0,MadisonNews,"Dermatologist discusses what causes, how to treat dry skin"
12255,FgD1ThGLdps,NEWS9OklahomaCity,The Sinister World of Sextortion
5080,0B9yAgbfE0A,KING5Seattle,Woman injured after dog attack in Seattle's Eastlake neighborhood
14428,uRzFq3peUzM,NewsNation,Gabby Petito's parents tell Laundrie to turn himself in; hiker addresses reports he was seen on the
10946,XMAnvP8kPT8,WSB-Atlanta,Couple accused of kicking out adopted children adopted children after home makeover
11265,zjjwPisLwlY,DesMoinesRegister,Pete Buttigieg responds to 'Remember Sodom and Gomorrah' heckler: 'My soul is in the hands of God'
5506,LodHArsgZ-I,BigThink,Bored out of your mind at work? Your brain is trying to tell you something. | Dan Cable | Big Think
13453,YspwvMNzsYI,WestVirginiaPublicBroadcasting,"In search of the timber rattler, part 2 of 2"
15360,GZBIpYLREjc,ConsumerReports,2022 Rivian R1S | Talking Cars with Consumer Reports #410
13658,rhcPaB9QtHo,FOX6NewsMilwaukee,Family had 'no idea' man found frozen in car had been sleeping there | FOX6 News Milwaukee
10537,HxPWSZb4KAo,WFMZ-Allentown,"The Lost Town of Centralia, Pennsylvania"
6877,v1-bzl6a5aY,AtlasObscura,What Color is Dinner? | Gastro Obscura
6866,A3pMxvS_bI4,AtlasObscura,See the Mysterious Horned Helmet of Henry VIII | Object of Intrigue | Atlas Obscura
14964,8PYfVH5y7kg,Tennessean,The Story Behind the Song: 'I Fought The Law'
3,zZWA4KzBcn4,MilitaryTimes,"Becoming a Sailor, Part 1: Arrival Night at Boot Camp"
10802,Ns0HtzbFxNs,WGNNews,Man in custody after Highland Park parade mass shooting
851,TUAgRBX5CY8,KCRG-TV9,Family not believing apology in murder of Iowa Spanish teacher
502,H2pEI1jQmwk,ArsTechnica,Fitbit Ionic smartwatch full review - every feature detailed | Ars Technica
6519,jgt74VOoqVQ,FOX2Detroit,Teen struck walking to school in Madison Heights
967,x_L8lYu_RPI,ForeignPolicy,Foreign Policy
13224,BavDjM_VM28,IndyStar,Bride of canceled wedding invites homeless to enjoy the reception
13867,tq_mWkUqvNw,WHIO,Golden Nugget Planning to Reopen this summer | WHIO-TV
377,8QjAeqvfhGE,MLiveMediaGroup,Power of Story with Torrance O'Hare
2651,cjbGmwPaf9k,FOX4Dallas-FortWorth,Chilling 911 call from slain woman played during trial
5642,NBHDclQoNZE,WCAX-Burlington,"Donât touch turtles, says Vermont Fish and Wildlife"
7598,SXTYwIKdG7c,ABC7LA,Venice woman fears for safety after convicted stalker released from prison
243,rGj_HoAjjhs,1010WINS,First Time Dad Is Emotional Wreck When Newborn Gets Vaccines
8587,Kr9_5uZn6ds,AssociatedPress,Gervais + Elmo = Hilarity on 'Sesame Street'
3114,pTQnbnKifZ4,Fox32Chicago,"""WE'RE MOVING OUT"": Chicago residents fed up with increasing crime"
10816,VQW2R5OBazA,WGNNews,2 Chicago cops relieved of police powers after video shows violent arrest at Brickyard Mall
14966,od2N0aRveIQ,Tennessean,Story Behind the Song: 'Biggest Part of Me'
1515,_VbgNKlUxUw,Pew,What does the world think about climate change?
7166,SNm-8X2hVQA,WTAE-TVPittsburgh,Girl from 'Dance Moms' brought to tears by Abby Lee Miller's prison sentence
4624,GcQAV-6wnnk,FactCheck,FactChecking the Sixth Democratic Debate
7839,Xyxb_U09hMU,HowStuffWorks,Stuff They Don't Want You to Know - Lunar Anomalies
14429,t6cSerRmYSc,NewsNation,Former FBI agent: Idaho murders were 'revenge-type of killing' | Early Morning
2513,F8OHLUm8n2Q,BuffaloNews,Eyewitness: Women drove car through protesters before being assaulted
14827,bj3k9or-M08,KSDKNewsMO,"Tackle Hunger: Edwardsville at O'Fallon, Illinois, Friday evening"
1830,ZZ48l9OQIZ8,Gallup,State of the Global Workplace - 2022 - Gallup
3505,h7QA5EShDC0,9NEWS,"Driver in deadly head-on crash had long history of drug, alcohol abuse, dangerous driving"
769,IYNoyjccaEE,CNET,Skydio R1 review: It could change drones forever
4842,iPxajwW-jSI,WMUR-TV,Man Facing Threat Charges Dragged Screaming From Court
1512,0xRlLXG4cN4,Pew,Religious Landscape Survey
13441,PO8kGZIRSiA,WestVirginiaPublicBroadcasting,EDIBLE MOUNTAIN â How To Dowse
11052,v2A6dSxUQP0,WLWT-Cincinnati,Throat cancer can be easy to detect if you pay attention to symptoms
5364,36UNtaPsaqo,KETV,Reporter Takes Beat Down
14560,BHwPSSOs_hY,WCVB-Boston,Popular Tree House Brewery prepares Cape Cod location for Hurricane Lee's impact
4843,4Y9R25xvSbA,WMUR-TV,Gribble Calmly Describes Mont Vernon Killing
5499,Ks_UHmaZcSg,BigThink,Michio Kaku: What Is DÃ©jÃ  Vu? | Big Think
12122,e0QHfWcCmog,KGWNews,Edwin Lara confesses to the murder of Kaylee Sawyer
9925,ucy5sqzl258,FOX5WashingtonDC,"$1,400 stimulus check update: When could you get your third payment? | FOX 5 DC"
499,lx1PAA5Q2HY,ArsTechnica,Astronaut Scott Kelly teaches orbital mechanics with Kerbal Space Program | Ars Technica
9453,BbAMws3A9iQ,Militarycom,SHOT Show 2018: Glockâs 19X Pistol
14694,IHdTCAxay54,CincinnatiEnquirer,Remembering Harambe: How a child fell into the gorilla enclosure at the Cincinnati Zoo in 2016
10807,u4vzsRfawQw,WGNNews,Lior's Cafe: An Authentic Haitian Fine-Dining Restaurant
9527,ZAzh4V7Hups,Justia,PagarÃ© (2023) l Conoce Tus Derechos l Justia Mexico
15369,H451OQnNgzk,ConsumerReports,Snow Blower Testing Science Revealed | Consumer Reports
6523,Oi49-PMIpHA,FOX2Detroit,Joe Louis Greenway Project continues in Highland Park
481,zikI2fazPLo,ArsTechnica,Fighter Pilot Breaks Down Every Button in an F-15 Cockpit | Ars Technica
9068,OgHi33LpR-s,ABC7Chicago,What's next after US drone forced down by Russian jets near Black Sea?
4502,AJ0rRH0r2c8,KPRC2Click2Houston,Mama bear crossing the road with cubs video gives moms everywhere all the feels
5878,iFaxEDlqfYI,WSAZ,Child hit at bus stop in Kanawha County
10654,V9QFILknJFQ,HawaiiNewsNow,Dramatic video shows boulder crashing into Palolo Valley home
9810,oN8tnwiaN8U,WFSB-Hartford,VIDEO: Landlords continue to find rentals left in ruins as tenants refuse to pay rent
5084,9TN2ZjkSyyU,KING5Seattle,RAW: SUV drives into Mighty-O Donuts in Seattle
9785,Yonr5luNjNg,WFSB-Hartford,BODY CAMERA: Body camera footage of the deadly officer-involved shooting in Hartford
7330,VkUrBYyfSmE,KSAT12Texas,Texas Eats - Hill & Vine - Fredericksburg
15059,x88_b6vxI_Y,ABC7NY,Night Before 9/11: NYC newscast before terror attacks
11873,6ysQ4DREIzg,MentalFloss,27 AMAZING Facts About Comics - mental_floss on YouTube (Ep.49)
7163,gCl8WyimgqY,WTAE-TVPittsburgh,Blooper occurs during Andrew Stockey's Ellen DeGeneres interview
9523,B5jwNqz_s5A,Justia,Usability & Core Web Vitals | Technical SEO for Law Firm Websites Part 2 of 5
2502,CLk7F-50n28,BuffaloNews,"I-Team: Evans Police have history of brutality allegations, settlements"
2253,Y4wLkSjXIKg,VoiceofAmerica,Michael Jackson's Death Ruled a Homicide
1386,jhtwqK3iOV8,HarvardBusinessReview,How to Give FeedbackâEspecially When Youâre Dreading it | Christine vs. Work
6365,xFqmzqIn2_Y,WBNS10TV,A High Definition Look at New York City in 1999 - World Trade Center - Times Square - 1080p HD
13450,unqF6zeSTTA,WestVirginiaPublicBroadcasting,"Fenton Glass, 1905-2007 - part 1 of 2"
5223,iRnTBBZMfbE,KHOU11Houston,"'Lord, you have my soul' | Pilot's last words before fatal cargo jet crash"
11369,Bn4WOvCjoMc,LibraryofCongress,Winyo: Benga & Traditional Music from Kenya
10182,uMiWn6ntVxc,News5Cleveland,Manufacturing Day helps students blast off their careers at NASA
14304,PcyOwgYTb_Q,WKYC-Cleveland,"$5 million bond set for man accused of killing mother, daughter in Mayfield Heights house fire"
4163,FFQXUyhsLvs,PIX11News,Shocking case of sexual harassment in NYC subway exposed as social experiment on apathy
14959,iwsjwqOfT5Q,Tennessean,Meet 2023 Nashville Mayoral Candidate Fran Bush | Tennessean
7173,XFFj-gxLePc,WTAE-TVPittsburgh,Millvale police officer convicted in stun gun case
10,o7lcgzFq7ho,MilitaryTimes,Coast Guard cutters clash in Buoy Tender Olympics
2022,_rBtd6-EesA,ZDNET,"Samsung Galaxy Buds 2 Pro: How to use fast pairing, noise cancellation, and more"
4734,Q6nrP6zKhmA,WSOCTV9-Charlotte,"Yes, that IRS letter you got in the mail is legit | WSOC-TV"
4154,5PA7LUctdo4,PIX11News,LI town declares state of emergency due to hurricane
2035,J_Ck0wi6Nzw,ZDNET,How to use iPadOS 16.2 to connect an iPad to an external monitor
6101,q4Te6VN84T4,WDIV-ClickOnDetroit,"Parents of suspected Oxford High School shooter returning to face arraignment, lawyer says"
5765,-CSLpEzSu_0,SunSentinel,Fishing - How to make a butterfly jig
3781,tAOzhabBvMY,WashingtonTopNews,Dave Chappelle receives Mark Twain Prize at Kennedy Center
2039,Ajhd8iBUMAQ,ZDNET,"Meet Erica, Bank of America's virtual financial assistant | ZDNet"
9700,rZYJcmwCLbs,MarketBeat,AI Helps Palantir Make a Move to the Upside
14303,9Mx8w6zzVrY,WKYC-Cleveland,"VIDEO | Former President Trump buys food for East Palestine firefighters, everyone in McDonald's"
12507,PpXaaqRwvaY,Investopedia,John Mauldin: Inside Track
7337,tPhRRqhfcrk,KSAT12Texas,"Pleasanton woman has hands, feet amputated after giving birth, developing infection"
986,nG1eBzg5nVw,ForeignPolicy,Anders Fogh Rasmussen: Turkey Blocks Finland and Sweden From NATO to Get Concessions From U.S.
12621,MVYUZ9_0gmg,MadisonNews,Legislators work to hammer out deal on redistricting
5487,ZoZT8-HqI64,BigThink,6 ways to heal trauma without medication | Bessel van der Kolk | Big Think
11997,NtJImJWz35U,Biography,Marilyn Manson: Celebrity Ghost Stories | Biography
11253,xPBWi1Whg2Q,DesMoinesRegister,Iowa State defensive coordinator Jon Heacock talks about what OâRien Vance means to the defense
5766,y7uCn0MH85s,SunSentinel,"Alyssa Alhadeff remembered at beach party, headstone unveiling"
4033,50w3RcJgyT4,News4JAX,Fletcher beats Nease 27-21
2361,hkUrnHT1VvI,ThePost-Standard,Air Force Lt. Gen. addresses cadets about racism incident
5640,QC4hcC54LrI,WCAX-Burlington,Vermont sheriff facing assault case says office running smoothly
14707,IdafT23fSq8,CincinnatiEnquirer,Cincinnati Bearcats football start spring practice with Scott Satterfield as head coach
4967,4SQ76NF9aow,FOX5Atlanta,President Biden reacts to UAW strike | FOX 5 News
12629,Jh6rpxlsY5c,MadisonNews,Marijuana goggles give glimpse into danger of driving high
969,Fi5E-b2cAww,ForeignPolicy,Is China's Economy in Trouble? | Ones and Tooze Ep. 50 | An FP Podcast
1841,w4MERuYmhIo,Gallup,Most Black Americans Want Police Presence to Remain the Same
14563,c3qWS-Ja1jg,WCVB-Boston,"WATCH: Dropkick Murphys perform outside home of boy, 3, battling cancer"
9204,_Dj4KRvm_2Y,KSTP5TwinCities,Minnesotan Pushing Solution For Frozen Septic Systems
5365,4ihCotbOalw,KETV,Dog Plucks Boy From River
125,EmPV_re_slc,KTVUFOX2SanFrancisco,8 arrested in California Apple theft ring that netted $1M in goods
8304,EBKavxYpPmE,TechSpot,Lenovo Yoga 3 Pro Review
12132,DFO-YhOiqds,KGWNews,Couple finds live shark washed up on Oregon Coast beach
10815,H1e4ZVtKqDI,WGNNews,Julian Pavone the 4 year old drumming wonder does Journey
6874,2XyGWWqbkVI,AtlasObscura,Home in a Bowl of Noodles | Gastro Obscura x The Maine Office of Tourism
4518,122bkyxFKq4,KPRC2Click2Houston,Surveillance video captures Houston-area USPS letter carrier allegedly dumping voter registratio...
864,tb3B8KFWWN0,KCRG-TV9,College Community School District unveils new school to help with growth
4280,usG09KqU3JI,WFLA-TampaBay,Affordable housing crisis clenches Hillsborough County
13862,6nkm5D4jRmw,WHIO,Colorado ghost town for sale on Craigslist
12254,A7ZOtk_Ld_w,NEWS9OklahomaCity,Pregnancy after Tubes Tied
6220,5EgMO7-9AGk,ABC15Arizona,"California Fish Grill offers great tasting, high quality, sustainable seafood in a casual atmosphere"
1259,fooONtS6uXc,KTLA5,Sam Reveals How he Hid Under a Bed Like Joey King in âThe Kissing Boothâ
7164,V2BVpe9rVJQ,WTAE-TVPittsburgh,First-time mom gives birth to quintuplets on April 5
9058,zg4Evf843oA,ABC7Chicago,Hunter Biden indicted on federal gun charges after plea deal failed
4974,ZtLw40ejRuE,FOX5Atlanta,APD: Man shot someone over seat assignment during 'Spider-Man: No Way Home'
7328,XVvPsoGuCXg,KSAT12Texas,"Highlights: Madison vs Roosevelt BGC Football - Week 4, 2023"
108,uci_61RfhI8,KTVUFOX2SanFrancisco,Thieves get rude awakening after botched jewelry store robbery
9190,ZcLfHA4n0Tc,KSTP5TwinCities,Experimental Tongue Therapy Helps Restore Brain Function
4393,pF1RR8daK6c,WESH-Orlando,Tracking the Tropics - 10 p.m. Friday
8815,AAo88S6g5CY,WYFF-Greenville,"Upstate Man Orders ""Flex Seal""; Gets More Than Bargained"
7274,n4csg74S7XI,Ballotpedia,Trifectas and the 2016 elections
2504,uGXPx8nf7Kk,BuffaloNews,Parents Arrested After Child Found Living in Filth
9801,eGMRmA94oU8,WFSB-Hartford,Video: Gamers wait in line for XBox Series X
121,ShVz4qQ1h_8,KTVUFOX2SanFrancisco,"Man walking to grocery store heard calls for help from storm drain, called police"
5212,yEFeVmmM85w,KHOU11Houston,House impeachment managers speak after acquittal of Attorney General Ken Paxton
4295,7ae7ksXyTP4,WFLA-TampaBay,"Idaho Murders: Suspect, house connected by digital evidence found by investigators | #HeyJB"
7013,0fkKnfk4k40,C-SPAN,"President John F. Kennedy's ""Peace Speech"""
